# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 1)

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 5
# Warmup Iteration   1: 3.607 ops/s
# Warmup Iteration   2: 4.817 ops/s
# Warmup Iteration   3: 4.865 ops/s
# Warmup Iteration   4: 4.851 ops/s
# Warmup Iteration   5: 4.838 ops/s
# Warmup Iteration   6: 4.853 ops/s
# Warmup Iteration   7: 4.843 ops/s
# Warmup Iteration   8: 4.848 ops/s
# Warmup Iteration   9: 4.844 ops/s
# Warmup Iteration  10: 4.839 ops/s
# Warmup Iteration  11: 4.863 ops/s
# Warmup Iteration  12: 4.816 ops/s
# Warmup Iteration  13: 4.840 ops/s
# Warmup Iteration  14: 4.852 ops/s
# Warmup Iteration  15: 4.837 ops/s
# Warmup Iteration  16: 4.847 ops/s
# Warmup Iteration  17: 4.848 ops/s
# Warmup Iteration  18: 4.832 ops/s
# Warmup Iteration  19: 4.853 ops/s
# Warmup Iteration  20: 4.820 ops/s
# Warmup Iteration   8: 1.946 ops/s
# Warmup Iteration   9: 1.949 ops/s
# Warmup Iteration  10: 1.946 ops/s
# Warmup Iteration  11: 1.930 ops/s
# Warmup Iteration  12: 1.941 ops/s
# Warmup Iteration  13: 1.949 ops/s
# Warmup Iteration  14: 1.944 ops/s
# Warmup Iteration  15: 1.947 ops/s
# Warmup Iteration  16: 1.942 ops/s
# Warmup Iteration  17: 1.925 ops/s
# Warmup Iteration  18: 1.926 ops/s
# Warmup Iteration  19: 1.953 ops/s
# Warmup Iteration  20: 1.933 ops/s
Iteration   1: 1.942 ops/s
Iteration   2: 1.942 ops/s
Iteration   3: 1.950 ops/s
Iteration   4: 1.946 ops/s
Iteration   5: 1.942 ops/s
Iteration   6: 1.946 ops/s
Iteration   7: 1.942 ops/s
Iteration   8: 1.947 ops/s
Iteration   9: 1.944 ops/s
Iteration  10: 1.941 ops/s

# Run progress: 74.00% complete, ETA 00:08:00
# Fork: 3 of 5
# Warmup Iteration   1: 1.804 ops/s
# Warmup Iteration   2: 1.932 ops/s
# Warmup Iteration   3: 1.938 ops/s
# Warmup Iteration   4: 1.943 ops/s
# Warmup Iteration   5: 1.950 ops/s
# Warmup Iteration   6: 1.948 ops/s
# Warmup Iteration   7: 1.946 ops/s
# Warmup Iteration   8: 1.947 ops/s
# Warmup Iteration   9: 1.942 ops/s
# Warmup Iteration  10: 1.949 ops/s
# Warmup Iteration  11: 1.947 ops/s
# Warmup Iteration  12: 1.946 ops/s
# Warmup Iteration  13: 1.949 ops/s
# Warmup Iteration  14: 1.950 ops/s
# Warmup Iteration  15: 1.943 ops/s
# Warmup Iteration  16: 1.953 ops/s
# Warmup Iteration  17: 1.952 ops/s
# Warmup Iteration  18: 1.951 ops/s
# Warmup Iteration  19: 1.946 ops/s
# Warmup Iteration  20: 1.949 ops/s
Iteration   1: 1.938 ops/s
Iteration   2: 1.930 ops/s
Iteration   3: 1.929 ops/s
Iteration   4: 1.943 ops/s
Iteration   5: 1.931 ops/s
Iteration   6: 1.944 ops/s
Iteration   7: 1.948 ops/s
Iteration   8: 1.951 ops/s
Iteration   9: 1.929 ops/s
Iteration  10: 1.930 ops/s

# Run progress: 76.00% complete, ETA 00:07:21
# Fork: 4 of 5
# Warmup Iteration   1: 1.809 ops/s
# Warmup Iteration   2: 1.943 ops/s
# Warmup Iteration   3: 1.959 ops/s
# Warmup Iteration   4: 1.959 ops/s
# Warmup Iteration   5: 1.955 ops/s
# Warmup Iteration   6: 1.949 ops/s
# Warmup Iteration   7: 1.946 ops/s
# Warmup Iteration   8: 1.957 ops/s
# Warmup Iteration   9: 1.944 ops/s
# Warmup Iteration  10: 1.933 ops/s
# Warmup Iteration  11: 1.955 ops/s
# Warmup Iteration  12: 1.951 ops/s
# Warmup Iteration  13: 1.947 ops/s
# Warmup Iteration  14: 1.930 ops/s
# Warmup Iteration  15: 1.949 ops/s
# Warmup Iteration  16: 1.948 ops/s
# Warmup Iteration  17: 1.951 ops/s
# Warmup Iteration  18: 1.953 ops/s
# Warmup Iteration  19: 1.940 ops/s
# Warmup Iteration  20: 1.938 ops/s
Iteration   1: 1.943 ops/s
Iteration   2: 1.946 ops/s
Iteration   3: 1.945 ops/s
Iteration   4: 1.948 ops/s
Iteration   5: 1.942 ops/s
Iteration   6: 1.944 ops/s
Iteration   7: 1.947 ops/s
Iteration   8: 1.942 ops/s
Iteration   9: 1.954 ops/s
Iteration  10: 1.953 ops/s

# Run progress: 78.00% complete, ETA 00:06:43
# Fork: 5 of 5
# Warmup Iteration   1: 1.816 ops/s
# Warmup Iteration   2: 1.946 ops/s
# Warmup Iteration   3: 1.957 ops/s
# Warmup Iteration   4: 1.930 ops/s
# Warmup Iteration   5: 1.953 ops/s
# Warmup Iteration   6: 1.948 ops/s
# Warmup Iteration   7: 1.949 ops/s
# Warmup Iteration   8: 1.951 ops/s
# Warmup Iteration   9: 1.927 ops/s
# Warmup Iteration  10: 1.929 ops/s
# Warmup Iteration  11: 1.947 ops/s
# Warmup Iteration  12: 1.950 ops/s
# Warmup Iteration  13: 1.949 ops/s
# Warmup Iteration  14: 1.949 ops/s
# Warmup Iteration  15: 1.947 ops/s
# Warmup Iteration  16: 1.949 ops/s
# Warmup Iteration  17: 1.945 ops/s
# Warmup Iteration  18: 1.946 ops/s
# Warmup Iteration  19: 1.951 ops/s
# Warmup Iteration  20: 1.947 ops/s
Iteration   1: 1.949 ops/s
Iteration   2: 1.951 ops/s
Iteration   3: 1.946 ops/s
Iteration   4: 1.945 ops/s
Iteration   5: 1.947 ops/s
Iteration   6: 1.949 ops/s
Iteration   7: 1.948 ops/s
Iteration   8: 1.948 ops/s
Iteration   9: 1.953 ops/s
Iteration  10: 1.945 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  1.944 ±(99.9%) 0.003 ops/s [Average]
  (min, avg, max) = (1.929, 1.944, 1.954), stdev = 0.006
  CI (99.9%): [1.941, 1.947] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 10000)

# Run progress: 80.00% complete, ETA 00:06:05
# Fork: 1 of 5
# Warmup Iteration   1: 0.900 ops/s
# Warmup Iteration   2: 0.907 ops/s
# Warmup Iteration   3: 0.949 ops/s
# Warmup Iteration   4: 0.919 ops/s
# Warmup Iteration   5: 0.957 ops/s
# Warmup Iteration   6: 0.976 ops/s
# Warmup Iteration   7: 0.898 ops/s
# Warmup Iteration   8: 0.902 ops/s
# Warmup Iteration   9: 0.966 ops/s
# Warmup Iteration  10: 0.975 ops/s
# Warmup Iteration  11: 0.969 ops/s
# Warmup Iteration  12: 0.971 ops/s
# Warmup Iteration  13: 0.974 ops/s
# Warmup Iteration  14: 0.894 ops/s
# Warmup Iteration  15: 0.878 ops/s
# Warmup Iteration  16: 0.878 ops/s
# Warmup Iteration  17: 0.971 ops/s
# Warmup Iteration  18: 0.973 ops/s
# Warmup Iteration  19: 0.976 ops/s
# Warmup Iteration  20: 0.971 ops/s
Iteration   1: 0.974 ops/s
Iteration   2: 0.933 ops/s
Iteration   3: 0.872 ops/s
Iteration   4: 0.961 ops/s
Iteration   5: 0.960 ops/s
Iteration   6: 0.957 ops/s
Iteration   7: 0.910 ops/s
Iteration   8: 0.970 ops/s
Iteration   9: 0.976 ops/s
Iteration  10: 0.971 ops/s

# Run progress: 82.00% complete, ETA 00:05:28
# Fork: 2 of 5
# Warmup Iteration   1: 0.906 ops/s
# Warmup Iteration   2: 0.909 ops/s
# Warmup Iteration   3: 0.949 ops/s
# Warmup Iteration   4: 0.918 ops/s
# Warmup Iteration   5: 0.956 ops/s
# Warmup Iteration   6: 0.976 ops/s
# Warmup Iteration   7: 0.899 ops/s
# Warmup Iteration   8: 0.900 ops/s
# Warmup Iteration   9: 0.980 ops/s
# Warmup Iteration  10: 0.973 ops/s
# Warmup Iteration  11: 0.974 ops/s
# Warmup Iteration  12: 0.970 ops/s
# Warmup Iteration  13: 0.977 ops/s
# Warmup Iteration  14: 0.900 ops/s
# Warmup Iteration  15: 0.881 ops/s
# Warmup Iteration  16: 0.879 ops/s
# Warmup Iteration  17: 0.975 ops/s
# Warmup Iteration  18: 0.977 ops/s
# Warmup Iteration  19: 0.972 ops/s
# Warmup Iteration  20: 0.971 ops/s
Iteration   1: 0.972 ops/s
Iteration   2: 0.973 ops/s
Iteration   3: 0.753 ops/s
Iteration   4: 0.910 ops/s
Iteration   5: 0.972 ops/s
Iteration   6: 0.979 ops/s
Iteration   7: 0.961 ops/s
Iteration   8: 0.977 ops/s
Iteration   9: 0.981 ops/s
Iteration  10: 0.975 ops/s

# Run progress: 84.00% complete, ETA 00:04:50
# Fork: 3 of 5
# Warmup Iteration   1: 0.914 ops/s
# Warmup Iteration   2: 0.916 ops/s
# Warmup Iteration   3: 0.949 ops/s
# Warmup Iteration   4: 0.924 ops/s
# Warmup Iteration   5: 0.961 ops/s
# Warmup Iteration   6: 0.973 ops/s
# Warmup Iteration   7: 0.902 ops/s
# Warmup Iteration   8: 0.907 ops/s
# Warmup Iteration   9: 0.979 ops/s
# Warmup Iteration  10: 0.924 ops/s
# Warmup Iteration  11: 0.973 ops/s
# Warmup Iteration  12: 0.969 ops/s
# Warmup Iteration  13: 0.980 ops/s
# Warmup Iteration  14: 0.901 ops/s
# Warmup Iteration  15: 0.884 ops/s
# Warmup Iteration  16: 0.790 ops/s
# Warmup Iteration  17: 0.925 ops/s
# Warmup Iteration  18: 0.976 ops/s
# Warmup Iteration  19: 0.979 ops/s
# Warmup Iteration  20: 0.973 ops/s
Iteration   1: 0.972 ops/s
Iteration   2: 0.970 ops/s
Iteration   3: 0.977 ops/s
Iteration   4: 0.974 ops/s
Iteration   5: 0.978 ops/s
Iteration   6: 0.979 ops/s
Iteration   7: 0.968 ops/s
Iteration   8: 0.975 ops/s
Iteration   9: 0.978 ops/s
Iteration  10: 0.977 ops/s

# Run progress: 86.00% complete, ETA 00:04:13
# Fork: 4 of 5
# Warmup Iteration   1: 0.907 ops/s
# Warmup Iteration   2: 0.902 ops/s
# Warmup Iteration   3: 0.901 ops/s
# Warmup Iteration   4: 0.924 ops/s
# Warmup Iteration   5: 0.961 ops/s
# Warmup Iteration   6: 0.973 ops/s
# Warmup Iteration   7: 0.900 ops/s
# Warmup Iteration   8: 0.909 ops/s
# Warmup Iteration   9: 0.975 ops/s
# Warmup Iteration  10: 0.975 ops/s
# Warmup Iteration  11: 0.974 ops/s
# Warmup Iteration  12: 0.971 ops/s
# Warmup Iteration  13: 0.970 ops/s
# Warmup Iteration  14: 0.895 ops/s
# Warmup Iteration  15: 0.878 ops/s
# Warmup Iteration  16: 0.884 ops/s
# Warmup Iteration  17: 0.973 ops/s
# Warmup Iteration  18: 0.929 ops/s
# Warmup Iteration  19: 0.953 ops/s
# Warmup Iteration  20: 0.968 ops/s
Iteration   1: 0.973 ops/s
Iteration   2: 0.974 ops/s
Iteration   3: 0.980 ops/s
Iteration   4: 0.979 ops/s
Iteration   5: 0.980 ops/s
Iteration   6: 0.977 ops/s
Iteration   7: 0.966 ops/s
Iteration   8: 0.975 ops/s
Iteration   9: 0.976 ops/s
Iteration  10: 0.851 ops/s

# Run progress: 88.00% complete, ETA 00:03:36
# Fork: 5 of 5
# Warmup Iteration   1: 0.797 ops/s
# Warmup Iteration   2: 0.906 ops/s
# Warmup Iteration   3: 0.951 ops/s
# Warmup Iteration   4: 0.934 ops/s
# Warmup Iteration   5: 0.961 ops/s
# Warmup Iteration   6: 0.979 ops/s
# Warmup Iteration   7: 0.898 ops/s
# Warmup Iteration   8: 0.911 ops/s
# Warmup Iteration   9: 0.979 ops/s
# Warmup Iteration  10: 0.979 ops/s
# Warmup Iteration  11: 0.964 ops/s
# Warmup Iteration  12: 0.976 ops/s
# Warmup Iteration  13: 0.976 ops/s
# Warmup Iteration  14: 0.900 ops/s
# Warmup Iteration  15: 0.886 ops/s
# Warmup Iteration  16: 0.877 ops/s
# Warmup Iteration  17: 0.973 ops/s
# Warmup Iteration  18: 0.974 ops/s
# Warmup Iteration  19: 0.977 ops/s
# Warmup Iteration  20: 0.973 ops/s
Iteration   1: 0.973 ops/s
Iteration   2: 0.973 ops/s
Iteration   3: 0.978 ops/s
Iteration   4: 0.979 ops/s
Iteration   5: 0.979 ops/s
Iteration   6: 0.979 ops/s
Iteration   7: 0.974 ops/s
Iteration   8: 0.978 ops/s
Iteration   9: 0.979 ops/s
Iteration  10: 0.962 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  0.961 ±(99.9%) 0.020 ops/s [Average]
  (min, avg, max) = (0.753, 0.961, 0.981), stdev = 0.040
  CI (99.9%): [0.942, 0.981] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 100000)

# Run progress: 90.00% complete, ETA 00:03:00
# Fork: 1 of 5
# Warmup Iteration   1: 0.930 ops/s
# Warmup Iteration   2: 0.877 ops/s
# Warmup Iteration   3: 0.899 ops/s
# Warmup Iteration   4: 0.962 ops/s
# Warmup Iteration   5: 0.866 ops/s
# Warmup Iteration   6: 0.974 ops/s
# Warmup Iteration   7: 0.956 ops/s
# Warmup Iteration   8: 0.931 ops/s
# Warmup Iteration   9: 0.976 ops/s
# Warmup Iteration  10: 0.965 ops/s
# Warmup Iteration  11: 0.924 ops/s
# Warmup Iteration  12: 0.925 ops/s
# Warmup Iteration  13: 0.973 ops/s
# Warmup Iteration  14: 0.975 ops/s
# Warmup Iteration  15: 0.973 ops/s
# Warmup Iteration  16: 0.897 ops/s
# Warmup Iteration  17: 0.970 ops/s
# Warmup Iteration  18: 0.974 ops/s
# Warmup Iteration  19: 0.975 ops/s
# Warmup Iteration  20: 0.970 ops/s
Iteration   1: 0.919 ops/s
Iteration   2: 0.928 ops/s
Iteration   3: 0.907 ops/s
Iteration   4: 0.969 ops/s
Iteration   5: 0.977 ops/s
Iteration   6: 0.977 ops/s
Iteration   7: 0.973 ops/s
Iteration   8: 0.976 ops/s
Iteration   9: 0.959 ops/s
Iteration  10: 0.843 ops/s

# Run progress: 92.00% complete, ETA 00:02:24
# Fork: 2 of 5
# Warmup Iteration   1: 0.936 ops/s
# Warmup Iteration   2: 0.872 ops/s
# Warmup Iteration   3: 0.893 ops/s
# Warmup Iteration   4: 0.962 ops/s
# Warmup Iteration   5: 0.901 ops/s
# Warmup Iteration   6: 0.972 ops/s
# Warmup Iteration   7: 0.952 ops/s
# Warmup Iteration   8: 0.950 ops/s
# Warmup Iteration   9: 0.968 ops/s
# Warmup Iteration  10: 0.965 ops/s
# Warmup Iteration  11: 0.927 ops/s
# Warmup Iteration  12: 0.909 ops/s
# Warmup Iteration  13: 0.969 ops/s
# Warmup Iteration  14: 0.971 ops/s
# Warmup Iteration  15: 0.973 ops/s
# Warmup Iteration  16: 0.931 ops/s
# Warmup Iteration  17: 0.967 ops/s
# Warmup Iteration  18: 0.969 ops/s
# Warmup Iteration  19: 0.969 ops/s
# Warmup Iteration  20: 0.964 ops/s
Iteration   1: 0.925 ops/s
Iteration   2: 0.924 ops/s
Iteration   3: 0.898 ops/s
Iteration   4: 0.969 ops/s
Iteration   5: 0.972 ops/s
Iteration   6: 0.918 ops/s
Iteration   7: 0.968 ops/s
Iteration   8: 0.969 ops/s
Iteration   9: 0.973 ops/s
Iteration  10: 0.926 ops/s

# Run progress: 94.00% complete, ETA 00:01:47
# Fork: 3 of 5
# Warmup Iteration   1: 0.934 ops/s
# Warmup Iteration   2: 0.873 ops/s
# Warmup Iteration   3: 0.895 ops/s
# Warmup Iteration   4: 0.967 ops/s
# Warmup Iteration   5: 0.861 ops/s
# Warmup Iteration   6: 0.917 ops/s
# Warmup Iteration   7: 0.944 ops/s
# Warmup Iteration   8: 0.934 ops/s
# Warmup Iteration   9: 0.977 ops/s
# Warmup Iteration  10: 0.880 ops/s
# Warmup Iteration  11: 0.817 ops/s
# Warmup Iteration  12: 0.939 ops/s
# Warmup Iteration  13: 0.952 ops/s
# Warmup Iteration  14: 0.886 ops/s
# Warmup Iteration  15: 0.968 ops/s
# Warmup Iteration  16: 0.951 ops/s
# Warmup Iteration  17: 0.971 ops/s
# Warmup Iteration  18: 0.976 ops/s
# Warmup Iteration  19: 0.975 ops/s
# Warmup Iteration  20: 0.967 ops/s
Iteration   1: 0.928 ops/s
Iteration   2: 0.924 ops/s
Iteration   3: 0.778 ops/s
Iteration   4: 0.971 ops/s
Iteration   5: 0.976 ops/s
Iteration   6: 0.975 ops/s
Iteration   7: 0.972 ops/s
Iteration   8: 0.973 ops/s
Iteration   9: 0.973 ops/s
Iteration  10: 0.870 ops/s

# Run progress: 96.00% complete, ETA 00:01:11
# Fork: 4 of 5
# Warmup Iteration   1: 0.934 ops/s
# Warmup Iteration   2: 0.831 ops/s
# Warmup Iteration   3: 0.893 ops/s
# Warmup Iteration   4: 0.907 ops/s
# Warmup Iteration   5: 0.812 ops/s
# Warmup Iteration   6: 0.978 ops/s
# Warmup Iteration   7: 0.957 ops/s
# Warmup Iteration   8: 0.806 ops/s
# Warmup Iteration   9: 0.785 ops/s
# Warmup Iteration  10: 0.968 ops/s
# Warmup Iteration  11: 0.930 ops/s
# Warmup Iteration  12: 0.866 ops/s
# Warmup Iteration  13: 0.979 ops/s
# Warmup Iteration  14: 0.754 ops/s
# Warmup Iteration  15: 0.639 ops/s
# Warmup Iteration  16: 0.765 ops/s
# Warmup Iteration  17: 0.973 ops/s
# Warmup Iteration  18: 0.921 ops/s
# Warmup Iteration  19: 0.976 ops/s
# Warmup Iteration  20: 0.955 ops/s
Iteration   1: 0.884 ops/s
Iteration   2: 0.928 ops/s
Iteration   3: 0.909 ops/s
Iteration   4: 0.974 ops/s
Iteration   5: 0.921 ops/s
Iteration   6: 0.961 ops/s
Iteration   7: 0.977 ops/s
Iteration   8: 0.979 ops/s
Iteration   9: 0.953 ops/s
Iteration  10: 0.898 ops/s

# Run progress: 98.00% complete, ETA 00:00:35
# Fork: 5 of 5
# Warmup Iteration   1: 0.938 ops/s
# Warmup Iteration   2: 0.879 ops/s
# Warmup Iteration   3: 0.837 ops/s
# Warmup Iteration   4: 0.971 ops/s
# Warmup Iteration   5: 0.870 ops/s
# Warmup Iteration   6: 0.977 ops/s
# Warmup Iteration   7: 0.954 ops/s
# Warmup Iteration   8: 0.942 ops/s
# Warmup Iteration   9: 0.976 ops/s
# Warmup Iteration  10: 0.964 ops/s
# Warmup Iteration  11: 0.929 ops/s
# Warmup Iteration  12: 0.952 ops/s
# Warmup Iteration  13: 0.978 ops/s
# Warmup Iteration  14: 0.977 ops/s
# Warmup Iteration  15: 0.975 ops/s
# Warmup Iteration  16: 0.957 ops/s
# Warmup Iteration  17: 0.975 ops/s
# Warmup Iteration  18: 0.979 ops/s
# Warmup Iteration  19: 0.977 ops/s
# Warmup Iteration  20: 0.963 ops/s
Iteration   1: 0.890 ops/s
Iteration   2: 0.857 ops/s
Iteration   3: 0.952 ops/s
Iteration   4: 0.978 ops/s
Iteration   5: 0.922 ops/s
Iteration   6: 0.920 ops/s
Iteration   7: 0.980 ops/s
Iteration   8: 0.977 ops/s
Iteration   9: 0.973 ops/s
Iteration  10: 0.886 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  0.939 ±(99.9%) 0.021 ops/s [Average]
  (min, avg, max) = (0.778, 0.939, 0.980), stdev = 0.043
  CI (99.9%): [0.917, 0.960] (assumes normal distribution)


# Run complete. Total time: 00:29:54

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                   (fullyRandom)  (mapSizeDividedBy16000)   Mode  Cnt  Score   Error  Units
LongIntMapTest.presizedPut           true                        1  thrpt   50  4.851 ± 0.059  ops/s
LongIntMapTest.presizedPut           true                       10  thrpt   50  3.413 ± 0.061  ops/s
LongIntMapTest.presizedPut           true                      100  thrpt   50  2.725 ± 0.008  ops/s
LongIntMapTest.presizedPut           true                    10000  thrpt   50  1.475 ± 0.034  ops/s
LongIntMapTest.presizedPut           true                   100000  thrpt   50  1.627 ± 0.036  ops/s
LongIntMapTest.presizedPut          false                        1  thrpt   50  3.116 ± 0.012  ops/s
LongIntMapTest.presizedPut          false                       10  thrpt   50  2.199 ± 0.007  ops/s
LongIntMapTest.presizedPut          false                      100  thrpt   50  1.944 ± 0.003  ops/s
LongIntMapTest.presizedPut          false                    10000  thrpt   50  0.961 ± 0.020  ops/s
LongIntMapTest.presizedPut          false                   100000  thrpt   50  0.939 ± 0.021  ops/s

Benchmark result is saved to gs-collections/exp-RETU-out-jdk8/gs-collections-RETU-DEAD_LongIntMapTest_presizedPut_retu_trial1.csv
